# Species transect plant heights
#
# Original Data Source: https://data.sustainability.glbrc.org/datatables/592
# The newest version of the data https://data.sustainability.glbrc.org/datatables/592.csv
# Full EML Metadata: https://data.sustainability.glbrc.org/datasets/178.eml
#
# These Data are copyrighted and use in a publication requires permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# sample_date		sample date
# site		experimental site
# plot		Plot sampled
# subplot		N+ or N- subplot
# line		transect line sampled
# species		species measured
# height	centimeter	height to the top of the plant canopy
# has_lodged		had the plant that was measured lodged?
# comments		comments about the observation
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#
#
sample_date,site,plot,subplot,line,species,height,has_lodged,comments
#,,,,,,centimeter,,
2018-08-27,Lux Arbor,G11-R2,N-,4,Bromus inermis Leyss.,109,f,
2018-08-27,Lux Arbor,G11-R2,N-,3,Elymus repens (L.) Gould,56,f,
2018-08-27,Lux Arbor,G11-R2,N-,4,Daucus carota L.,71,f,
2018-08-27,Lux Arbor,G11-R2,N-,4,Achillea millefolium L.,59,f,
2018-08-27,Lux Arbor,G11-R3,N-,4,Achillea millefolium L.,14,f,
2018-08-27,Lux Arbor,G11-R3,N-,4,Aster pilosus Willd.,25,f,
2018-08-27,Lux Arbor,G11-R3,N-,3,Aster pilosus Willd.,41,f,
2018-08-27,Lux Arbor,G11-R3,N-,4,Unknown grass,26,f,
2018-08-27,Lux Arbor,G11-R3,N-,4,Aster pilosus Willd.,57,f,
2018-08-27,Lux Arbor,G11-R3,N-,4,Aster pilosus Willd.,47,f,
2018-08-27,Lux Arbor,G11-R4,N-,3,Rubus allegheniensis T.C. Porter (*),133,f,
2018-08-27,Lux Arbor,G11-R4,N-,4,Solidago canadensis L.,150,f,
2018-08-27,Lux Arbor,G11-R4,N-,4,Solidago canadensis L.,125,f,
2018-08-27,Lux Arbor,G11-R4,N-,4,Solidago canadensis L.,134,f,
2018-08-27,Lux Arbor,G11-R4,N-,4,Solidago canadensis L.,84,f,
2018-08-27,Lux Arbor,G11-R4,N-,4,Solidago canadensis L.,133,f,
2018-08-27,Lux Arbor,G11-R4,N-,4,Solidago canadensis L.,123,f,
2018-08-27,Lux Arbor,G11-R4,N-,4,Solidago canadensis L.,122,f,
2018-08-27,Lux Arbor,G10-R1,N+,2,Solidago rigida L.,95,f,
2018-08-27,Lux Arbor,G10-R3,N-,4,Sorghastrum nutans (L.) Nash ex Small,130,f,
2018-08-27,Lux Arbor,G10-R3,N-,4,Daucus carota L.,70,f,
2018-08-27,Lux Arbor,G10-R3,N-,4,Panicum virgatum L.,165,f,
2018-08-27,Lux Arbor,G10-R3,N-,4,Sorghastrum nutans (L.) Nash ex Small,131,f,
2018-08-27,Lux Arbor,G10-R3,N-,4,Panicum virgatum L.,167,f,
2018-08-27,Lux Arbor,G10-R4,N-,4,Achillea millefolium L.,81,f,
2018-08-27,Lux Arbor,G10-R4,N-,4,Andropogon gerardii,223,f,
2018-08-27,Lux Arbor,G10-R4,N-,4,Daucus carota L.,102,f,
2018-08-27,Lux Arbor,G10-R4,N-,4,Andropogon gerardii,230,f,
2018-08-27,Lux Arbor,G10-R4,N-,4,Sorghastrum nutans (L.) Nash ex Small,194,f,
2018-08-27,Lux Arbor,G10-R4,N-,4,Desmodium canadense,100,f,
2018-08-27,Lux Arbor,G9-R1,N-,3,Daucus carota L.,102,f,
2018-08-27,Lux Arbor,G9-R1,N-,3,Achillea millefolium L.,81,f,
2018-08-27,Lux Arbor,G9-R1,N-,3,Erigeron annuus (L.) Pers.,63,f,
2018-08-27,Lux Arbor,G9-R1,N-,3,Daucus carota L.,49,f,
2018-08-27,Lux Arbor,G9-R1,N-,3,Aster pilosus Willd.,64,f,
2018-08-27,Lux Arbor,G9-R1,N-,4,Ambrosia artemisiifolia L.,60,f,
2018-08-27,Lux Arbor,G10-R2,N-,4,Andropogon gerardii,231,f,
2018-08-27,Lux Arbor,G10-R2,N-,4,Panicum virgatum L.,154,f,
2018-08-27,Lux Arbor,G10-R2,N-,4,Euthamia graminifolia (L.) Nutt.,83,f,
2018-08-27,Lux Arbor,G9-R2,N-,3,Ambrosia artemisiifolia L.,38,f,
2018-08-27,Lux Arbor,G9-R2,N-,3,,65,f,
2018-08-27,Lux Arbor,G9-R2,N-,3,Daucus carota L.,68,f,
2018-08-27,Lux Arbor,G9-R2,N-,3,Aster pilosus Willd.,70,f,
2018-08-27,Lux Arbor,G9-R3,N-,3,Plantago lanceolata L.,54,f,
2018-08-27,Lux Arbor,G9-R3,N-,3,Daucus carota L.,112,f,
2018-08-27,Lux Arbor,G9-R3,N-,3,Achillea millefolium L.,97,f,
2018-08-27,Lux Arbor,G9-R3,N-,3,Achillea millefolium L.,70,f,
2018-08-27,Lux Arbor,G9-R3,N-,3,Euthamia graminifolia (L.) Nutt.,47,f,
2018-08-27,Lux Arbor,G9-R3,N-,3,Elymus repens (L.) Gould,81,f,
2018-08-27,Lux Arbor,G9-R3,N-,3,Elymus repens (L.) Gould,74,f,
2018-08-27,Lux Arbor,G9-R3,N-,4,Achillea millefolium L.,72,f,
2018-08-27,Lux Arbor,G9-R3,N-,4,Daucus carota L.,129,f,
2018-08-27,Lux Arbor,G8-R1,N-,3,Daucus carota L.,72,f,
2018-08-27,Lux Arbor,G8-R1,N-,4,Achillea millefolium L.,19,f,
2018-08-27,Lux Arbor,G8-R1,N-,4,Solanum carolinense L.,36,f,
2018-09-06,Escanaba,G5-R4,N-,4,Panicum virgatum L.,190,f,
2018-09-07,Escanaba,G5-R3,N-,3,Panicum virgatum L.,195,f,
2018-08-27,Lux Arbor,G10-R1,N-,4,Aster pilosus Willd.,77,f,
2018-08-27,Lux Arbor,G10-R1,N-,4,Lespedeza capitata,66,f,
2018-08-27,Lux Arbor,G8-R1,N-,4,Daucus carota L.,17,f,
2018-08-27,Lux Arbor,G10-R1,N-,3,Daucus carota L.,111,f,
2018-08-27,Lux Arbor,G8-R1,N-,4,Sorghastrum nutans (L.) Nash ex Small,35,f,
2018-08-27,Lux Arbor,G8-R2,N-,4,Conyza canadensis (L.) Cronq.,83,f,
2018-08-27,Lux Arbor,G8-R3,N-,4,Daucus carota L.,9,f,Row 3-4 -- 
2018-09-06,Escanaba,G8-R4,N+,1,Taraxacum officinale Weber in,16,f,Row 2-3 
2018-08-27,Lux Arbor,G8-R3,N-,4,Daucus carota L.,81,f,Row 3-4 -- 
2018-08-27,Lux Arbor,G8-R4,N-,4,Centaurea stoebe L. ssp. micranthos (Gugler) Hayek,37,f,Row 7-8 -- 
2018-08-27,Lux Arbor,G8-R4,N-,3,Plantago lanceolata L.,7,f,Row 6-7 -- 
2018-08-27,Lux Arbor,G7-R3,N-,4,Andropogon gerardii,167,f,
2018-08-27,Lux Arbor,G7-R4,N-,4,Sorghastrum nutans (L.) Nash ex Small,205,f,
2018-09-05,Hancock,G11-R4,N-,3,Bromus inermis Leyss.,26,f,
2018-09-05,Hancock,G11-R4,N-,4,Bromus inermis Leyss.,30,f,
2018-09-05,Hancock,G11-R4,N-,4,Bromus inermis Leyss.,30,f,
2018-09-05,Hancock,G11-R4,N-,3,Bromus inermis Leyss.,36,f,
2018-09-05,Hancock,G11-R4,N-,4,Bromus inermis Leyss.,38,f,
2018-09-05,Hancock,G11-R4,N-,4,Bromus inermis Leyss.,58,f,
2018-09-05,Hancock,G11-R4,N-,3,Bromus inermis Leyss.,32,f,
2018-08-27,Lux Arbor,G10-R1,N+,2,Achillea millefolium L.,79,f,
2018-09-05,Hancock,G11-R4,N-,4,Bromus inermis Leyss.,42,f,
2018-09-05,Hancock,G11-R4,N-,4,Berteroa incana (L.) DC.,75,f,
2018-09-05,Hancock,G11-R4,N-,4,Bromus inermis Leyss.,56,f,
2018-09-05,Hancock,G11-R4,N-,4,Bromus inermis Leyss.,45,f,
2018-09-05,Hancock,G11-R4,N-,3,Bromus inermis Leyss.,27,f,
2018-09-05,Hancock,G11-R4,N-,3,Bromus inermis Leyss.,33,f,
2018-09-05,Hancock,G11-R4,N-,4,Elymus repens (L.) Gould,64,f,
2018-09-05,Hancock,G11-R4,N-,3,Bromus inermis Leyss.,95,f,
2018-09-05,Hancock,G11-R4,N-,3,Bromus inermis Leyss.,86,f,
2018-09-05,Hancock,G11-R4,N-,4,Bromus inermis Leyss.,37,f,
2018-09-05,Hancock,G11-R4,N-,4,Bromus inermis Leyss.,19,f,
2018-09-05,Hancock,G11-R4,N-,3,Bromus inermis Leyss.,27,f,
2018-09-05,Hancock,G11-R4,N-,3,Bromus inermis Leyss.,21,f,
2018-09-05,Hancock,G11-R4,N-,4,Bromus inermis Leyss.,28,f,
2018-09-05,Hancock,G11-R4,N-,3,Bromus inermis Leyss.,42,f,
2018-09-05,Hancock,G11-R4,N-,3,Elymus repens (L.) Gould,70,f,
2018-09-05,Hancock,G11-R4,N-,4,Bromus inermis Leyss.,8,f,
2018-09-05,Hancock,G11-R4,N-,3,Bromus inermis Leyss.,19,f,
2018-09-05,Hancock,G11-R4,N-,3,Bromus inermis Leyss.,27,f,
2018-09-05,Hancock,G11-R4,N-,3,Bromus inermis Leyss.,19,f,
2018-09-05,Hancock,G11-R4,N-,4,Bromus inermis Leyss.,23,f,
2018-09-05,Hancock,G11-R4,N-,4,Bromus inermis Leyss.,35,f,
2018-09-05,Hancock,G11-R3,N-,3,Centaurea stoebe L. ssp. micranthos (Gugler) Hayek,81,f,
2018-09-05,Hancock,G11-R3,N-,3,Panicum virgatum L.,24,f,
2018-09-05,Hancock,G11-R3,N-,4,unknown Asteraceae,26,f,
2018-09-05,Hancock,G11-R3,N-,4,Poa pratensis L.,25,f,
2018-09-05,Hancock,G11-R3,N-,4,Panicum virgatum L.,31,f,
2018-09-05,Hancock,G11-R3,N-,3,Poa pratensis L.,11,f,
2018-09-05,Hancock,G11-R3,N-,4,Poa pratensis L.,19,f,
2018-09-05,Hancock,G11-R3,N-,4,Erigeron annuus (L.) Pers.,44,f,
2018-09-05,Hancock,G11-R3,N-,4,Ratibida pinnata (Vent.) Barnh.,10,f,
2018-09-05,Hancock,G11-R2,N-,4,Poa pratensis L.,32,f,
2018-09-05,Hancock,G11-R2,N-,4,Poa pratensis L.,35,f,
2018-09-05,Hancock,G11-R2,N-,3,Poa pratensis L.,30,f,
2018-09-06,Escanaba,G5-R4,N-,3,Panicum virgatum L.,196,f,
2018-09-06,Escanaba,G5-R4,N-,3,Panicum virgatum L.,221,f,
2018-09-06,Escanaba,G5-R4,N-,4,Panicum virgatum L.,193,f,
2018-09-07,Escanaba,G5-R3,N-,3,Panicum virgatum L.,197,f,
2018-09-07,Escanaba,G5-R3,N-,3,Panicum virgatum L.,186,f,
2018-08-27,Lux Arbor,G10-R1,N-,3,Panicum virgatum L.,152,f,
2018-08-29,Lake City,G11-R4,N-,4,Bromus inermis Leyss.,48,f,
2018-08-29,Lake City,G11-R4,N-,4,Bromus inermis Leyss.,37,f,
2018-08-29,Lake City,G11-R4,N-,4,Bromus inermis Leyss.,39,f,
2018-08-29,Lake City,G11-R4,N-,3,Bromus inermis Leyss.,60,f,
2018-08-29,Lake City,G11-R4,N-,3,Poa pratensis L.,32,f,
2018-08-29,Lake City,G11-R4,N-,4,Bromus inermis Leyss.,60,f,
2018-08-29,Lake City,G11-R4,N-,3,Bromus inermis Leyss.,50,f,
2018-08-29,Lake City,G11-R4,N-,3,Bromus inermis Leyss.,50,f,
2018-08-29,Lake City,G11-R4,N-,3,Bromus inermis Leyss.,49,f,
2018-08-29,Lake City,G11-R4,N-,3,Bromus inermis Leyss.,58,f,
2018-08-29,Lake City,G11-R4,N-,3,Bromus inermis Leyss.,44,f,
2018-08-29,Lake City,G11-R4,N-,3,Bromus inermis Leyss.,40,f,
2018-08-29,Lake City,G11-R4,N-,3,Bromus inermis Leyss.,48,f,
2018-08-29,Lake City,G11-R4,N-,3,Bromus inermis Leyss.,40,f,
2018-08-29,Lake City,G11-R4,N-,4,Bromus inermis Leyss.,53,f,
2018-08-29,Lake City,G11-R4,N-,4,Bromus inermis Leyss.,19,f,
2018-08-29,Lake City,G11-R4,N-,4,Poa pratensis L.,33,f,
2018-08-29,Lake City,G11-R4,N-,4,Bromus inermis Leyss.,23,f,
2018-08-29,Lake City,G11-R3,N-,3,Poa pratensis L.,35,f,
2018-08-29,Lake City,G11-R3,N-,3,Bromus inermis Leyss.,32,f,
2018-08-29,Lake City,G11-R3,N-,4,Bromus inermis Leyss.,34,f,
2018-08-29,Lake City,G11-R3,N-,3,Poa pratensis L.,23,f,
2018-08-27,Lux Arbor,G10-R1,N+,2,Solidago rigida L.,86,f,
2018-08-29,Lake City,G11-R3,N-,4,Poa pratensis L.,31,f,
2018-08-29,Lake City,G11-R3,N-,3,Poa pratensis L.,27,f,
2018-08-29,Lake City,G11-R3,N-,3,Bromus inermis Leyss.,47,f,
2018-08-29,Lake City,G11-R3,N-,3,Poa pratensis L.,31,f,
2018-08-29,Lake City,G11-R3,N-,4,Bromus inermis Leyss.,29,f,
2018-08-29,Lake City,G11-R3,N-,4,Bromus inermis Leyss.,37,f,
2018-08-29,Lake City,G11-R3,N-,4,Bromus inermis Leyss.,40,f,
2018-08-29,Lake City,G11-R3,N-,4,Bromus inermis Leyss.,37,f,
2018-08-29,Lake City,G11-R3,N-,3,Bromus inermis Leyss.,48,f,
2018-08-29,Lake City,G11-R3,N-,4,Poa pratensis L.,20,f,
2018-08-29,Lake City,G11-R3,N-,3,Poa pratensis L.,34,f,
2018-08-29,Lake City,G11-R3,N-,3,Poa pratensis L.,30,f,
2018-08-29,Lake City,G11-R3,N-,3,Bromus inermis Leyss.,35,f,
2018-08-29,Lake City,G11-R3,N-,3,Bromus inermis Leyss.,46,f,
2018-08-29,Lake City,G11-R3,N-,3,Bromus inermis Leyss.,44,f,
2018-08-29,Lake City,G11-R3,N-,3,Bromus inermis Leyss.,29,f,
2018-08-29,Lake City,G11-R3,N-,3,Bromus inermis Leyss.,89,f,
2018-08-29,Lake City,G11-R3,N-,4,Bromus inermis Leyss.,32,f,
2018-08-29,Lake City,G11-R2,N-,4,Bromus inermis Leyss.,32,f,
2018-08-29,Lake City,G11-R2,N-,4,Poa pratensis L.,31,f,
2018-08-29,Lake City,G11-R2,N-,3,Bromus inermis Leyss.,41,f,
2018-08-29,Lake City,G11-R2,N-,4,Bromus inermis Leyss.,49,f,
2018-08-29,Lake City,G11-R2,N-,4,Dactylis glomerata L.,74,f,
2018-08-29,Lake City,G11-R2,N-,4,Poa pratensis L.,27,f,
2018-08-29,Lake City,G11-R2,N-,4,Poa pratensis L.,19,f,
2018-08-29,Lake City,G11-R2,N-,4,Bromus inermis Leyss.,40,f,
2018-08-29,Lake City,G11-R2,N-,3,Bromus inermis Leyss.,48,f,
2018-08-29,Lake City,G11-R2,N-,4,Bromus inermis Leyss.,76,f,
2018-08-29,Lake City,G11-R1,N-,4,Bromus inermis Leyss.,53,f,
2018-08-29,Lake City,G11-R1,N-,4,Bromus inermis Leyss.,51,f,
2018-08-29,Lake City,G11-R1,N-,4,Bromus inermis Leyss.,61,f,
2018-08-29,Lake City,G11-R1,N-,4,Bromus inermis Leyss.,55,f,
2018-08-29,Lake City,G11-R1,N-,4,Bromus inermis Leyss.,35,f,
2018-08-29,Lake City,G11-R1,N-,4,Bromus inermis Leyss.,47,f,
2018-09-06,Escanaba,G5-R4,N-,3,Panicum virgatum L.,214,f,
2018-09-06,Escanaba,G5-R4,N-,4,Panicum virgatum L.,184,f,
2018-09-07,Escanaba,G5-R3,N-,3,Panicum virgatum L.,210,f,
2018-09-07,Escanaba,G5-R3,N-,3,Panicum virgatum L.,188,f,
2018-09-07,Escanaba,G5-R3,N-,4,Panicum virgatum L.,186,f,
2018-08-29,Lake City,G11-R1,N-,3,Bromus inermis Leyss.,53,f,
2018-08-29,Lake City,G11-R1,N-,4,Poa pratensis L.,25,f,
2018-08-29,Lake City,G10-R4,N-,4,Andropogon gerardii,93,f,
2018-08-29,Lake City,G10-R4,N-,4,Andropogon gerardii,85,f,
2018-08-29,Lake City,G10-R4,N-,3,Solidago canadensis L.,54,f,
2018-08-29,Lake City,G10-R4,N-,4,Ratibida pinnata (Vent.) Barnh.,74,f,
2018-08-29,Lake City,G10-R4,N-,4,Lespedeza capitata,80,f,
2018-08-29,Lake City,G10-R4,N-,3,Andropogon gerardii,160,f,
2018-08-29,Lake City,G10-R4,N-,4,Ratibida pinnata (Vent.) Barnh.,113,f,
2018-08-29,Lake City,G10-R4,N-,4,Andropogon gerardii,81,f,
2018-08-29,Lake City,G10-R4,N-,4,Asclepias tuberosa L.,58,f,
2018-08-29,Lake City,G10-R3,N-,4,Ratibida pinnata (Vent.) Barnh.,63,f,
2018-08-29,Lake City,G10-R3,N-,3,Panicum virgatum L.,117,f,
2018-08-29,Lake City,G10-R3,N-,3,Lespedeza capitata,79,f,
2018-08-29,Lake City,G10-R3,N-,4,Andropogon gerardii,158,f,
2018-08-29,Lake City,G10-R3,N-,4,Andropogon gerardii,81,f,
2018-08-29,Lake City,G10-R2,N-,3,Solidago rigida L.,75,f,
2018-08-29,Lake City,G10-R2,N-,4,Andropogon gerardii,131,f,
2018-08-29,Lake City,G10-R2,N-,4,Andropogon gerardii,93,f,
2018-08-29,Lake City,G10-R1,N-,3,Panicum virgatum L.,132,f,
2018-08-29,Lake City,G10-R1,N-,3,Andropogon gerardii,147,f,
2018-08-29,Lake City,G10-R1,N-,4,Phleum pratense L.,43,f,
2018-08-29,Lake City,G10-R1,N-,4,Andropogon gerardii,65,f,
2018-08-29,Lake City,G10-R1,N-,4,Lespedeza capitata,82,f,
2018-08-29,Lake City,G10-R1,N-,4,Panicum virgatum L.,107,f,
2018-08-29,Lake City,G10-R1,N-,4,Poa pratensis L.,19,f,
2018-08-29,Lake City,G9-R4,N-,4,Silene alba (Mill.) E.H.L.Krause,53,f,
2018-08-29,Lake City,G9-R4,N-,4,Poa pratensis L.,50,f,
2018-08-29,Lake City,G9-R4,N-,4,Elymus repens (L.) Gould,62,f,
2018-08-29,Lake City,G9-R3,N-,3,Asclepias syriaca L.,56,f,
2018-08-29,Lake City,G9-R3,N-,4,Desmodium canadense,36,f,
2018-08-29,Lake City,G9-R3,N-,4,Elymus repens (L.) Gould,54,f,
2018-08-29,Lake City,G9-R2,N-,4,Dactylis glomerata L.,67,f,
2018-08-29,Lake City,G9-R2,N-,4,Dactylis glomerata L.,89,f,
2018-08-29,Lake City,G9-R1,N-,4,Poa pratensis L.,22,f,
2018-08-29,Lake City,G9-R1,N-,4,Elymus repens (L.) Gould,33,f,
2018-08-29,Lake City,G8-R4,N-,3,Surface Litter,0,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R4,N-,3,Elymus repens (L.) Gould,66,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R4,N-,4,Elymus repens (L.) Gould,30,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R3,N-,3,Poa pratensis L.,12,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R3,N-,3,Elymus repens (L.) Gould,30,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R3,N-,3,Elymus repens (L.) Gould,42,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R3,N-,3,Rumex acetosella L.,18,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R3,N-,3,Surface Litter,0,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R3,N-,3,Surface Litter,0,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R3,N-,3,Surface Litter,0,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R3,N-,3,Elymus repens (L.) Gould,9,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R3,N-,3,Surface Litter,0,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R3,N-,3,Elymus repens (L.) Gould,70,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R3,N-,3,Elymus repens (L.) Gould,52,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R3,N-,3,Surface Litter,0,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R3,N-,3,Elymus repens (L.) Gould,44,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R3,N-,3,Elymus repens (L.) Gould,50,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R3,N-,3,Elymus repens (L.) Gould,46,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R3,N-,3,Bare ground/no plant found,0,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R3,N-,3,Surface Litter,0,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R3,N-,3,Elymus repens (L.) Gould,22,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R3,N-,3,Elymus repens (L.) Gould,48,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R3,N-,4,Rumex acetosella L.,12,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R3,N-,4,Elymus repens (L.) Gould,45,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R3,N-,4,Elymus repens (L.) Gould,44,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R3,N-,4,Rumex acetosella L.,10,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R3,N-,4,Berteroa incana (L.) DC.,30,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R3,N-,4,Rumex acetosella L.,6,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R3,N-,4,Elymus repens (L.) Gould,10,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R3,N-,4,Surface Litter,0,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R3,N-,4,Surface Litter,0,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R3,N-,4,Surface Litter,0,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R3,N-,4,Bare ground/no plant found,0,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R3,N-,4,Poa compressa L.,9,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R3,N-,4,Surface Litter,0,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R3,N-,4,Surface Litter,0,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R3,N-,4,Elymus repens (L.) Gould,35,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R3,N-,4,Rumex acetosella L.,20,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R3,N-,4,Surface Litter,0,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R3,N-,4,Elymus repens (L.) Gould,43,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R3,N-,4,Elymus repens (L.) Gould,62,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R2,N-,3,Elymus repens (L.) Gould,23,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R2,N-,3,Elymus repens (L.) Gould,73,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R2,N-,4,Agrostis sp.,62,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R2,N-,4,Elymus repens (L.) Gould,58,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R2,N-,3,Elymus repens (L.) Gould,42,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R2,N-,3,Rumex acetosella L.,2,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R2,N-,3,Elymus repens (L.) Gould,46,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R2,N-,3,Elymus repens (L.) Gould,28,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R2,N-,4,Elymus repens (L.) Gould,23,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R2,N-,4,Elymus repens (L.) Gould,52,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R2,N-,4,Elymus repens (L.) Gould,40,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R2,N-,3,Surface Litter,0,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R2,N-,3,Elymus repens (L.) Gould,44,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R2,N-,3,Elymus repens (L.) Gould,110,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R2,N-,4,Elymus repens (L.) Gould,46,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R2,N-,3,Elymus repens (L.) Gould,36,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R2,N-,4,Elymus repens (L.) Gould,56,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R2,N-,4,Elymus repens (L.) Gould,28,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R2,N-,4,Surface Litter,0,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R2,N-,4,Elymus repens (L.) Gould,43,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R2,N-,4,Elymus repens (L.) Gould,47,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R2,N-,4,Elymus repens (L.) Gould,52,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R2,N-,3,Agrostis sp.,50,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R2,N-,4,Surface Litter,0,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R2,N-,4,Elymus repens (L.) Gould,52,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R2,N-,3,Achillea millefolium L.,40,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R2,N-,3,Elymus repens (L.) Gould,52,f,Row 6-7 -- 
2018-08-29,Lake City,G8-R2,N-,4,Elymus repens (L.) Gould,60,f,Row 7-8 -- 
2018-08-29,Lake City,G8-R1,N-,4,Elymus repens (L.) Gould,42,f,Row 3-4 -- 
2018-08-29,Lake City,G8-R1,N-,4,Elymus repens (L.) Gould,36,f,Row 3-4 -- 
2018-08-29,Lake City,G8-R1,N-,4,Surface Litter,0,f,Row 3-4 -- 
2018-08-29,Lake City,G8-R1,N-,3,Dactylis glomerata L.,105,f,Row 2-3 -- 
2018-08-29,Lake City,G8-R1,N-,4,Elymus repens (L.) Gould,63,f,Row 3-4 -- 
2018-08-29,Lake City,G8-R1,N-,3,Elymus repens (L.) Gould,10,f,Row 2-3 -- 
2018-08-29,Lake City,G8-R1,N-,4,Elymus repens (L.) Gould,30,f,Row 3-4 -- 
2018-08-29,Lake City,G8-R1,N-,4,Asclepias syriaca L.,87,f,Row 3-4 -- 
2018-08-29,Lake City,G8-R1,N-,3,Elymus repens (L.) Gould,43,f,Row 2-3 -- 
2018-08-29,Lake City,G8-R1,N-,4,Elymus repens (L.) Gould,48,f,Row 3-4 -- 
2018-08-29,Lake City,G8-R1,N-,4,Asclepias syriaca L.,101,f,Row 3-4 -- 
2018-08-29,Lake City,G7-R4,N-,4,Andropogon gerardii,98,f,
2018-08-29,Lake City,G7-R4,N-,4,Andropogon gerardii,59,f,
2018-08-29,Lake City,G7-R4,N-,4,Andropogon gerardii,169,f,
2018-08-29,Lake City,G7-R4,N-,3,Panicum virgatum L.,140,f,
2018-08-29,Lake City,G7-R4,N-,4,Andropogon gerardii,148,f,
2018-08-29,Lake City,G7-R4,N-,4,Schizacyrium scoparium (Michx.) Nash (*),146,f,
2018-08-29,Lake City,G7-R4,N-,4,Andropogon gerardii,191,f,
2018-08-29,Lake City,G7-R4,N-,4,Andropogon gerardii,166,f,
2018-08-29,Lake City,G7-R3,N-,4,Andropogon gerardii,148,f,
2018-08-29,Lake City,G7-R2,N-,4,Andropogon gerardii,46,f,
2018-08-29,Lake City,G7-R2,N-,4,Andropogon gerardii,70,f,
2018-08-29,Lake City,G7-R2,N-,4,Andropogon gerardii,66,f,
2018-08-29,Lake City,G7-R1,N-,3,Andropogon gerardii,180,f,
2018-08-29,Lake City,G7-R1,N-,4,Andropogon gerardii,198,f,
2018-08-29,Lake City,G7-R1,N-,4,Andropogon gerardii,211,f,
2018-08-29,Lake City,G7-R1,N-,4,Andropogon gerardii,199,f,
